State,County,County FIPS 5,IPM Region,GenX Region
New Mexico,Guadalupe,35019,SPP_SPS,SPP_SPS
South Dakota,Spink,46115,SPP_WAUE,SPP_WAUE
South Dakota,Ziebach,46137,SPP_WAUE,SPP_WAUE
South Dakota,Faulk,46049,SPP_WAUE,SPP_WAUE
South Dakota,Potter,46107,SPP_WAUE,SPP_WAUE
South Dakota,Dewey,46041,SPP_WAUE,SPP_WAUE
South Dakota,Edmunds,46045,SPP_WAUE,SPP_WAUE
South Dakota,Walworth,46129,SPP_WAUE,SPP_WAUE
South Dakota,Marshall,46091,SPP_WAUE,SPP_WAUE
South Dakota,Todd,46121,SPP_WAUE,SPP_WAUE
South Dakota,Hutchinson,46067,SPP_WAUE,SPP_WAUE
South Dakota,Douglas,46043,SPP_WAUE,SPP_WAUE
South Dakota,Oglala Lakota,46102,SPP_WAUE,SPP_WAUE
South Dakota,Mellette,46095,SPP_WAUE,SPP_WAUE
South Dakota,Davison,46035,SPP_WAUE,SPP_WAUE
South Dakota,Hanson,46061,SPP_WAUE,SPP_WAUE
South Dakota,Jackson,46071,SPP_WAUE,SPP_WAUE
South Dakota,Brule,46015,SPP_WAUE,SPP_WAUE
South Dakota,Aurora,46003,SPP_WAUE,SPP_WAUE
South Dakota,Lyman,46085,SPP_WAUE,SPP_WAUE
South Dakota,Jones,46075,SPP_WAUE,SPP_WAUE
South Dakota,Miner,46097,SPP_WAUE,SPP_WAUE
South Dakota,Sanborn,46111,SPP_WAUE,SPP_WAUE
South Dakota,Buffalo,46017,SPP_WAUE,SPP_WAUE
South Dakota,Jerauld,46073,SPP_WAUE,SPP_WAUE
South Dakota,Hughes,46065,SPP_WAUE,SPP_WAUE
South Dakota,Haakon,46055,SPP_WAUE,SPP_WAUE
South Dakota,Stanley,46117,SPP_WAUE,SPP_WAUE
South Dakota,Hyde,46069,SPP_WAUE,SPP_WAUE
South Dakota,Hand,46059,SPP_WAUE,SPP_WAUE
South Dakota,Sully,46119,SPP_WAUE,SPP_WAUE
South Dakota,Pennington,46103,SPP_WAUE,SPP_WAUE
South Dakota,Lawrence,46081,SPP_WAUE,SPP_WAUE
South Dakota,Meade,46093,SPP_WAUE,SPP_WAUE
Texas,Cass,48067,SPP_WEST,SPP_WEST
Arkansas,Little River,5081,SPP_WEST,SPP_WEST
Arkansas,Hempstead,5057,SPP_WEST,SPP_WEST
Arkansas,Sevier,5133,SPP_WEST,SPP_WEST
Arkansas,Howard,5061,SPP_WEST,SPP_WEST
Arkansas,Pike,5109,SPP_WEST,SPP_WEST
Oklahoma,Atoka,40005,SPP_WEST,SPP_WEST
Oklahoma,Pushmataha,40127,SPP_WEST,SPP_WEST
Arkansas,Polk,5113,SPP_WEST,SPP_WEST
Oklahoma,Coal,40029,SPP_WEST,SPP_WEST
Oklahoma,Latimer,40077,SPP_WEST,SPP_WEST
Arkansas,Scott,5127,SPP_WEST,SPP_WEST
Oklahoma,Le Flore,40079,SPP_WEST,SPP_WEST
Oklahoma,Pittsburg,40121,SPP_WEST,SPP_WEST
Oklahoma,Hughes,40063,SPP_WEST,SPP_WEST
Arkansas,Sebastian,5131,SPP_WEST,SPP_WEST
Oklahoma,Haskell,40061,SPP_WEST,SPP_WEST
Oklahoma,McIntosh,40091,SPP_WEST,SPP_WEST
Oklahoma,Okfuskee,40107,SPP_WEST,SPP_WEST
Oklahoma,Sequoyah,40135,SPP_WEST,SPP_WEST
Arkansas,Franklin,5047,SPP_WEST,SPP_WEST
Arkansas,Crawford,5033,SPP_WEST,SPP_WEST
Oklahoma,Muskogee,40101,SPP_WEST,SPP_WEST
Oklahoma,Okmulgee,40111,SPP_WEST,SPP_WEST
Oklahoma,Cherokee,40021,SPP_WEST,SPP_WEST
Oklahoma,Adair,40001,SPP_WEST,SPP_WEST
Oklahoma,Creek,40037,SPP_WEST,SPP_WEST
Oklahoma,Wagoner,40145,SPP_WEST,SPP_WEST
Arkansas,Washington,5143,SPP_WEST,SPP_WEST
Arkansas,Madison,5087,SPP_WEST,SPP_WEST
Oklahoma,Tulsa,40143,SPP_WEST,SPP_WEST
Oklahoma,Mayes,40097,SPP_WEST,SPP_WEST
Oklahoma,Rogers,40131,SPP_WEST,SPP_WEST
Oklahoma,Delaware,40041,SPP_WEST,SPP_WEST
Oklahoma,Major,40093,SPP_WEST,SPP_WEST
Oklahoma,Pawnee,40117,SPP_WEST,SPP_WEST
Oklahoma,Garfield,40047,SPP_WEST,SPP_WEST
Oklahoma,Noble,40103,SPP_WEST,SPP_WEST
Oklahoma,Woodward,40153,SPP_WEST,SPP_WEST
Oklahoma,Carter,40019,SPP_WEST,SPP_WEST
Oklahoma,Johnston,40069,SPP_WEST,SPP_WEST
Oklahoma,Murray,40099,SPP_WEST,SPP_WEST
Oklahoma,Stephens,40137,SPP_WEST,SPP_WEST
Oklahoma,Comanche,40031,SPP_WEST,SPP_WEST
Oklahoma,Garvin,40049,SPP_WEST,SPP_WEST
Oklahoma,Pontotoc,40123,SPP_WEST,SPP_WEST
Oklahoma,Kiowa,40075,SPP_WEST,SPP_WEST
Oklahoma,Greer,40055,SPP_WEST,SPP_WEST
Oklahoma,Grady,40051,SPP_WEST,SPP_WEST
Oklahoma,McClain,40087,SPP_WEST,SPP_WEST
Oklahoma,Cleveland,40027,SPP_WEST,SPP_WEST
Oklahoma,Seminole,40133,SPP_WEST,SPP_WEST
Oklahoma,Pottawatomie,40125,SPP_WEST,SPP_WEST
Oklahoma,Caddo,40015,SPP_WEST,SPP_WEST
Oklahoma,Beckham,40009,SPP_WEST,SPP_WEST
Oklahoma,Washita,40149,SPP_WEST,SPP_WEST
Oklahoma,Canadian,40017,SPP_WEST,SPP_WEST
Oklahoma,Oklahoma,40109,SPP_WEST,SPP_WEST
Oklahoma,Custer,40039,SPP_WEST,SPP_WEST
Oklahoma,Lincoln,40081,SPP_WEST,SPP_WEST
Oklahoma,Roger Mills,40129,SPP_WEST,SPP_WEST
Oklahoma,Blaine,40011,SPP_WEST,SPP_WEST
Oklahoma,Logan,40083,SPP_WEST,SPP_WEST
Oklahoma,Kingfisher,40073,SPP_WEST,SPP_WEST
Oklahoma,Dewey,40043,SPP_WEST,SPP_WEST
Oklahoma,Payne,40119,SPP_WEST,SPP_WEST
California,Stanislaus,6099,WEC_BANC,WEC_BANC
California,Alameda,6001,WEC_BANC,WEC_BANC
California,San Joaquin,6077,WEC_BANC,WEC_BANC
California,Contra Costa,6013,WEC_BANC,WEC_BANC
California,Tuolumne,6109,WEC_BANC,WEC_BANC
California,Calaveras,6009,WEC_BANC,WEC_BANC
California,Solano,6095,WEC_BANC,WEC_BANC
California,Sacramento,6067,WEC_BANC,WEC_BANC
California,Amador,6005,WEC_BANC,WEC_BANC
California,Yolo,6113,WEC_BANC,WEC_BANC
California,El Dorado,6017,WEC_BANC,WEC_BANC
California,Placer,6061,WEC_BANC,WEC_BANC
California,Sutter,6101,WEC_BANC,WEC_BANC
California,Trinity,6105,WEC_BANC,WEC_BANC
California,Shasta,6089,WEC_BANC,WEC_BANC
California,Siskiyou,6093,WEC_BANC,WEC_BANC
California,Kern,6029,WEC_CALN,WEC_CALN
California,San Luis Obispo,6079,WEC_CALN,WEC_CALN
California,Kings,6031,WEC_CALN,WEC_CALN
California,Tulare,6107,WEC_CALN,WEC_CALN
California,Monterey,6053,WEC_CALN,WEC_CALN
California,San Benito,6069,WEC_CALN,WEC_CALN
California,Inyo,6027,WEC_CALN,WEC_CALN
California,Fresno,6019,WEC_CALN,WEC_CALN
California,Santa Cruz,6087,WEC_CALN,WEC_CALN
California,Merced,6047,WEC_CALN,WEC_CALN
California,Santa Clara,6085,WEC_CALN,WEC_CALN
California,Madera,6039,WEC_CALN,WEC_CALN
California,San Mateo,6081,WEC_CALN,WEC_CALN
California,Mariposa,6043,WEC_CALN,WEC_CALN
California,San Francisco,6075,WEC_CALN,WEC_CALN
California,Marin,6041,WEC_CALN,WEC_CALN
California,Mono,6051,WEC_CALN,WEC_CALN
California,Sonoma,6097,WEC_CALN,WEC_CALN
California,Napa,6055,WEC_CALN,WEC_CALN
California,Alpine,6003,WEC_CALN,WEC_CALN
Nevada,Douglas,32005,WEC_CALN,WEC_CALN
California,Lake,6033,WEC_CALN,WEC_CALN
Nevada,Carson City,32510,WEC_CALN,WEC_CALN
California,Colusa,6011,WEC_CALN,WEC_CALN
California,Nevada,6057,WEC_CALN,WEC_CALN
California,Yuba,6115,WEC_CALN,WEC_CALN
California,Mendocino,6045,WEC_CALN,WEC_CALN
California,Sierra,6091,WEC_CALN,WEC_CALN
California,Glenn,6021,WEC_CALN,WEC_CALN
California,Butte,6007,WEC_CALN,WEC_CALN
California,Plumas,6063,WEC_CALN,WEC_CALN
California,Tehama,6103,WEC_CALN,WEC_CALN
California,Lassen,6035,WEC_CALN,WEC_CALN
Nevada,Washoe,32031,WEC_CALN,WEC_CALN
California,Humboldt,6023,WEC_CALN,WEC_CALN
California,Modoc,6049,WEC_CALN,WEC_CALN
California,Del Norte,6015,WEC_CALN,WEC_CALN
California,Santa Barbara,6083,WEC_CALN,WEC_CALN
Nevada,Esmeralda,32009,WEC_LADW,WEC_LADW
California,Orange,6059,WEC_LADW,WEC_LADW
California,Los Angeles,6037,WEC_LADW,WEC_LADW
California,Ventura,6111,WEC_LADW,WEC_LADW
California,San Bernardino,6071,WEC_LADW,WEC_LADW
California,San Diego,6073,WEC_SDGE,WEC_SDGE
California,Imperial,6025,WEC_SDGE,WEC_SDGE
California,Riverside,6065,WEC_SDGE,WEC_SDGE
New Mexico,McKinley,35031,WECC_AZ,WECC_AZ
Arizona,Mohave,4015,WECC_AZ,WECC_AZ
Arizona,Coconino,4005,WECC_AZ,WECC_AZ
Nevada,Clark,32003,WECC_AZ,WECC_AZ
New Mexico,San Juan,35045,WECC_AZ,WECC_AZ
Utah,Washington,49053,WECC_AZ,WECC_AZ
Utah,San Juan,49037,WECC_AZ,WECC_AZ
Nevada,Lincoln,32017,WECC_AZ,WECC_AZ
Arizona,Santa Cruz,4023,WECC_AZ,WECC_AZ
Arizona,Cochise,4003,WECC_AZ,WECC_AZ
Arizona,Pima,4019,WECC_AZ,WECC_AZ
New Mexico,Hidalgo,35023,WECC_AZ,WECC_AZ
Arizona,Yuma,4027,WECC_AZ,WECC_AZ
Arizona,Pinal,4021,WECC_AZ,WECC_AZ
Arizona,Graham,4009,WECC_AZ,WECC_AZ
Arizona,Greenlee,4011,WECC_AZ,WECC_AZ
Arizona,Maricopa,4013,WECC_AZ,WECC_AZ
Arizona,La Paz,4012,WECC_AZ,WECC_AZ
Arizona,Gila,4007,WECC_AZ,WECC_AZ
Arizona,Yavapai,4025,WECC_AZ,WECC_AZ
Arizona,Apache,4001,WECC_AZ,WECC_AZ
Arizona,Navajo,4017,WECC_AZ,WECC_AZ
New Mexico,Rio Arriba,35039,WECC_CO,WECC_CO
New Mexico,Taos,35055,WECC_CO,WECC_CO
New Mexico,Colfax,35007,WECC_CO,WECC_CO
Colorado,Conejos,8021,WECC_CO,WECC_CO
Colorado,Archuleta,8007,WECC_CO,WECC_CO
Colorado,Montezuma,8083,WECC_CO,WECC_CO
Colorado,La Plata,8067,WECC_CO,WECC_CO
Colorado,Costilla,8023,WECC_CO,WECC_CO
Colorado,Las Animas,8071,WECC_CO,WECC_CO
Colorado,Alamosa,8003,WECC_CO,WECC_CO
Colorado,Rio Grande,8105,WECC_CO,WECC_CO
Colorado,Huerfano,8055,WECC_CO,WECC_CO
Colorado,Mineral,8079,WECC_CO,WECC_CO
Colorado,Dolores,8033,WECC_CO,WECC_CO
Colorado,Hinsdale,8053,WECC_CO,WECC_CO
Colorado,San Juan,8111,WECC_CO,WECC_CO
Colorado,Otero,8089,WECC_CO,WECC_CO
Colorado,Bent,8011,WECC_CO,WECC_CO
Colorado,San Miguel,8113,WECC_CO,WECC_CO
Colorado,Custer,8027,WECC_CO,WECC_CO
Colorado,Saguache,8109,WECC_CO,WECC_CO
Colorado,Ouray,8091,WECC_CO,WECC_CO
Colorado,Pueblo,8101,WECC_CO,WECC_CO
Colorado,Crowley,8025,WECC_CO,WECC_CO
Colorado,Montrose,8085,WECC_CO,WECC_CO
Colorado,Fremont,8043,WECC_CO,WECC_CO
Colorado,Gunnison,8051,WECC_CO,WECC_CO
Colorado,Chaffee,8015,WECC_CO,WECC_CO
Colorado,El Paso,8041,WECC_CO,WECC_CO
Colorado,Teller,8119,WECC_CO,WECC_CO
Colorado,Mesa,8077,WECC_CO,WECC_CO
Colorado,Delta,8029,WECC_CO,WECC_CO
Utah,Grand,49019,WECC_CO,WECC_CO
Colorado,Lincoln,8073,WECC_CO,WECC_CO
Colorado,Park,8093,WECC_CO,WECC_CO
Colorado,Pitkin,8097,WECC_CO,WECC_CO
Colorado,Elbert,8039,WECC_CO,WECC_CO
Colorado,Lake,8065,WECC_CO,WECC_CO
Colorado,Douglas,8035,WECC_CO,WECC_CO
Colorado,Jefferson,8059,WECC_CO,WECC_CO
Colorado,Eagle,8037,WECC_CO,WECC_CO
Colorado,Summit,8117,WECC_CO,WECC_CO
Colorado,Arapahoe,8005,WECC_CO,WECC_CO
Colorado,Clear Creek,8019,WECC_CO,WECC_CO
Colorado,Garfield,8045,WECC_CO,WECC_CO
Colorado,Denver,8031,WECC_CO,WECC_CO
Colorado,Gilpin,8047,WECC_CO,WECC_CO
Colorado,Adams,8001,WECC_CO,WECC_CO
Colorado,Rio Blanco,8103,WECC_CO,WECC_CO
Colorado,Broomfield,8014,WECC_CO,WECC_CO
Colorado,Washington,8121,WECC_CO,WECC_CO
Colorado,Grand,8049,WECC_CO,WECC_CO
Colorado,Boulder,8013,WECC_CO,WECC_CO
Utah,Uintah,49047,WECC_CO,WECC_CO
Colorado,Morgan,8087,WECC_CO,WECC_CO
Colorado,Routt,8107,WECC_CO,WECC_CO
Colorado,Weld,8123,WECC_CO,WECC_CO
Colorado,Moffat,8081,WECC_CO,WECC_CO
Colorado,Larimer,8069,WECC_CO,WECC_CO
Colorado,Jackson,8057,WECC_CO,WECC_CO
Utah,Daggett,49009,WECC_CO,WECC_CO
Wyoming,Sweetwater,56037,WECC_CO,WECC_CO
Wyoming,Albany,56001,WECC_CO,WECC_CO
Idaho,Idaho,16049,WECC_ID,WECC_ID
Montana,Ravalli,30081,WECC_ID,WECC_ID
Idaho,Lewis,16061,WECC_ID,WECC_ID
Idaho,Nez Perce,16069,WECC_ID,WECC_ID
Idaho,Clearwater,16035,WECC_ID,WECC_ID
Montana,Missoula,30063,WECC_ID,WECC_ID
Oregon,Malheur,41045,WECC_ID,WECC_ID
Idaho,Bingham,16011,WECC_ID,WECC_ID
Idaho,Blaine,16013,WECC_ID,WECC_ID
Idaho,Bonneville,16019,WECC_ID,WECC_ID
Idaho,Elmore,16039,WECC_ID,WECC_ID
Idaho,Ada,16001,WECC_ID,WECC_ID
Idaho,Camas,16025,WECC_ID,WECC_ID
Idaho,Canyon,16027,WECC_ID,WECC_ID
Idaho,Teton,16081,WECC_ID,WECC_ID
Idaho,Butte,16023,WECC_ID,WECC_ID
Idaho,Madison,16065,WECC_ID,WECC_ID
Idaho,Jefferson,16051,WECC_ID,WECC_ID
Wyoming,Teton,56039,WECC_ID,WECC_ID
Idaho,Boise,16015,WECC_ID,WECC_ID
Idaho,Payette,16075,WECC_ID,WECC_ID
Idaho,Gem,16045,WECC_ID,WECC_ID
Idaho,Custer,16037,WECC_ID,WECC_ID
Idaho,Clark,16033,WECC_ID,WECC_ID
Idaho,Fremont,16043,WECC_ID,WECC_ID
Idaho,Washington,16087,WECC_ID,WECC_ID
Oregon,Baker,41001,WECC_ID,WECC_ID
Idaho,Valley,16085,WECC_ID,WECC_ID
Idaho,Adams,16003,WECC_ID,WECC_ID
Idaho,Lemhi,16059,WECC_ID,WECC_ID
Montana,Beaverhead,30001,WECC_ID,WECC_ID
Montana,Madison,30057,WECC_ID,WECC_ID
Montana,Gallatin,30031,WECC_ID,WECC_ID
Oregon,Wallowa,41063,WECC_ID,WECC_ID
Nevada,Elko,32007,WECC_ID,WECC_ID
Utah,Box Elder,49003,WECC_ID,WECC_ID
Utah,Rich,49033,WECC_ID,WECC_ID
Utah,Cache,49005,WECC_ID,WECC_ID
Idaho,Franklin,16041,WECC_ID,WECC_ID
Idaho,Oneida,16071,WECC_ID,WECC_ID
Idaho,Bear Lake,16007,WECC_ID,WECC_ID
Idaho,Cassia,16031,WECC_ID,WECC_ID
Wyoming,Lincoln,56023,WECC_ID,WECC_ID
Idaho,Twin Falls,16083,WECC_ID,WECC_ID
Idaho,Bannock,16005,WECC_ID,WECC_ID
Idaho,Jerome,16053,WECC_ID,WECC_ID
Idaho,Caribou,16029,WECC_ID,WECC_ID
Idaho,Power,16077,WECC_ID,WECC_ID
Idaho,Owyhee,16073,WECC_ID,WECC_ID
Idaho,Minidoka,16067,WECC_ID,WECC_ID
Idaho,Gooding,16047,WECC_ID,WECC_ID
Idaho,Lincoln,16063,WECC_ID,WECC_ID
Montana,Park,30067,WECC_MT,WECC_MT
Montana,Stillwater,30095,WECC_MT,WECC_MT
Montana,Sweet Grass,30097,WECC_MT,WECC_MT
Montana,Silver Bow,30093,WECC_MT,WECC_MT
Montana,Deer Lodge,30023,WECC_MT,WECC_MT
Montana,Jefferson,30043,WECC_MT,WECC_MT
Montana,Broadwater,30007,WECC_MT,WECC_MT
Montana,Granite,30039,WECC_MT,WECC_MT
Montana,Golden Valley,30037,WECC_MT,WECC_MT
Montana,Wheatland,30107,WECC_MT,WECC_MT
Montana,Meagher,30059,WECC_MT,WECC_MT
Montana,Powell,30077,WECC_MT,WECC_MT
Montana,Judith Basin,30045,WECC_MT,WECC_MT
Montana,Mineral,30061,WECC_MT,WECC_MT
Montana,Lewis and Clark,30049,WECC_MT,WECC_MT
Montana,Fergus,30027,WECC_MT,WECC_MT
Montana,Cascade,30013,WECC_MT,WECC_MT
Wyoming,Park,56029,WECC_MT,WECC_MT
Wyoming,Big Horn,56003,WECC_MT,WECC_MT
Wyoming,Sheridan,56033,WECC_MT,WECC_MT
Montana,Carbon,30009,WECC_MT,WECC_MT
Idaho,Shoshone,16079,WECC_MT,WECC_MT
Montana,Lake,30047,WECC_MT,WECC_MT
Montana,Sanders,30089,WECC_MT,WECC_MT
Montana,Teton,30099,WECC_MT,WECC_MT
Montana,Chouteau,30015,WECC_MT,WECC_MT
Montana,Pondera,30073,WECC_MT,WECC_MT
Montana,Flathead,30029,WECC_MT,WECC_MT
Montana,Blaine,30005,WECC_MT,WECC_MT
Idaho,Bonner,16017,WECC_MT,WECC_MT
Montana,Lincoln,30053,WECC_MT,WECC_MT
Montana,Liberty,30051,WECC_MT,WECC_MT
Montana,Hill,30041,WECC_MT,WECC_MT
Montana,Toole,30101,WECC_MT,WECC_MT
Montana,Glacier,30035,WECC_MT,WECC_MT
Idaho,Boundary,16021,WECC_MT,WECC_MT
New Mexico,Santa Fe,35049,WECC_NM,WECC_NM
New Mexico,Sandoval,35043,WECC_NM,WECC_NM
New Mexico,Los Alamos,35028,WECC_NM,WECC_NM
New Mexico,Mora,35033,WECC_NM,WECC_NM
Texas,El Paso,48141,WECC_NM,WECC_NM
New Mexico,Luna,35029,WECC_NM,WECC_NM
New Mexico,Doña Ana,35013,WECC_NM,WECC_NM
New Mexico,Grant,35017,WECC_NM,WECC_NM
New Mexico,Sierra,35051,WECC_NM,WECC_NM
New Mexico,Catron,35003,WECC_NM,WECC_NM
New Mexico,Socorro,35053,WECC_NM,WECC_NM
New Mexico,Torrance,35057,WECC_NM,WECC_NM
New Mexico,Valencia,35061,WECC_NM,WECC_NM
New Mexico,Cibola,35006,WECC_NM,WECC_NM
New Mexico,Bernalillo,35001,WECC_NM,WECC_NM
Nevada,Nye,32023,WECC_NNV,WECC_NNV
Utah,Iron,49021,WECC_NNV,WECC_NNV
Utah,Beaver,49001,WECC_NNV,WECC_NNV
Nevada,Mineral,32021,WECC_NNV,WECC_NNV
Utah,Millard,49027,WECC_NNV,WECC_NNV
Nevada,Lyon,32019,WECC_NNV,WECC_NNV
Nevada,White Pine,32033,WECC_NNV,WECC_NNV
Nevada,Storey,32029,WECC_NNV,WECC_NNV
Nevada,Churchill,32001,WECC_NNV,WECC_NNV
Utah,Juab,49023,WECC_NNV,WECC_NNV
Nevada,Lander,32015,WECC_NNV,WECC_NNV
Nevada,Eureka,32011,WECC_NNV,WECC_NNV
Nevada,Pershing,32027,WECC_NNV,WECC_NNV
Utah,Tooele,49045,WECC_NNV,WECC_NNV
Nevada,Humboldt,32013,WECC_NNV,WECC_NNV
Oregon,Harney,41025,WECC_NNV,WECC_NNV
Oregon,Multnomah,41051,WECC_PNW,WECC_PNW
Washington,Clark,53011,WECC_PNW,WECC_PNW
Washington,Klickitat,53039,WECC_PNW,WECC_PNW
Oregon,Columbia,41009,WECC_PNW,WECC_PNW
Washington,Skamania,53059,WECC_PNW,WECC_PNW
Oregon,Clatsop,41007,WECC_PNW,WECC_PNW
Washington,Cowlitz,53015,WECC_PNW,WECC_PNW
Washington,Asotin,53003,WECC_PNW,WECC_PNW
Washington,Wahkiakum,53069,WECC_PNW,WECC_PNW
Washington,Benton,53005,WECC_PNW,WECC_PNW
Washington,Walla Walla,53071,WECC_PNW,WECC_PNW
Washington,Columbia,53013,WECC_PNW,WECC_PNW
Washington,Garfield,53023,WECC_PNW,WECC_PNW
Washington,Franklin,53021,WECC_PNW,WECC_PNW
Washington,Pacific,53049,WECC_PNW,WECC_PNW
Washington,Yakima,53077,WECC_PNW,WECC_PNW
Washington,Lewis,53041,WECC_PNW,WECC_PNW
Idaho,Latah,16057,WECC_PNW,WECC_PNW
Washington,Whitman,53075,WECC_PNW,WECC_PNW
Washington,Thurston,53067,WECC_PNW,WECC_PNW
Washington,Adams,53001,WECC_PNW,WECC_PNW
Washington,Pierce,53053,WECC_PNW,WECC_PNW
Washington,Grays Harbor,53027,WECC_PNW,WECC_PNW
Washington,Kittitas,53037,WECC_PNW,WECC_PNW
Idaho,Benewah,16009,WECC_PNW,WECC_PNW
Washington,Grant,53025,WECC_PNW,WECC_PNW
Washington,Mason,53045,WECC_PNW,WECC_PNW
Washington,King,53033,WECC_PNW,WECC_PNW
Oregon,Coos,41011,WECC_PNW,WECC_PNW
Oregon,Douglas,41019,WECC_PNW,WECC_PNW
Oregon,Lane,41039,WECC_PNW,WECC_PNW
Oregon,Deschutes,41017,WECC_PNW,WECC_PNW
Oregon,Crook,41013,WECC_PNW,WECC_PNW
Oregon,Grant,41023,WECC_PNW,WECC_PNW
Oregon,Linn,41043,WECC_PNW,WECC_PNW
Oregon,Benton,41003,WECC_PNW,WECC_PNW
Oregon,Jefferson,41031,WECC_PNW,WECC_PNW
Oregon,Lincoln,41041,WECC_PNW,WECC_PNW
Oregon,Wheeler,41069,WECC_PNW,WECC_PNW
Oregon,Polk,41053,WECC_PNW,WECC_PNW
Oregon,Marion,41047,WECC_PNW,WECC_PNW
Oregon,Clackamas,41005,WECC_PNW,WECC_PNW
Oregon,Yamhill,41071,WECC_PNW,WECC_PNW
Oregon,Wasco,41065,WECC_PNW,WECC_PNW
Oregon,Union,41061,WECC_PNW,WECC_PNW
Oregon,Sherman,41055,WECC_PNW,WECC_PNW
Oregon,Tillamook,41057,WECC_PNW,WECC_PNW
Oregon,Gilliam,41021,WECC_PNW,WECC_PNW
Oregon,Morrow,41049,WECC_PNW,WECC_PNW
Oregon,Hood River,41027,WECC_PNW,WECC_PNW
Oregon,Umatilla,41059,WECC_PNW,WECC_PNW
Oregon,Washington,41067,WECC_PNW,WECC_PNW
Oregon,Josephine,41033,WECC_PNW,WECC_PNW
Oregon,Curry,41015,WECC_PNW,WECC_PNW
Oregon,Jackson,41029,WECC_PNW,WECC_PNW
Oregon,Klamath,41035,WECC_PNW,WECC_PNW
Oregon,Lake,41037,WECC_PNW,WECC_PNW
Washington,Lincoln,53043,WECC_PNW,WECC_PNW
Washington,Spokane,53063,WECC_PNW,WECC_PNW
Washington,Kitsap,53035,WECC_PNW,WECC_PNW
Idaho,Kootenai,16055,WECC_PNW,WECC_PNW
Washington,Douglas,53017,WECC_PNW,WECC_PNW
Washington,Jefferson,53031,WECC_PNW,WECC_PNW
Washington,Chelan,53007,WECC_PNW,WECC_PNW
Washington,Snohomish,53061,WECC_PNW,WECC_PNW
Washington,Clallam,53009,WECC_PNW,WECC_PNW
Washington,Island,53029,WECC_PNW,WECC_PNW
Washington,Stevens,53065,WECC_PNW,WECC_PNW
Washington,Ferry,53019,WECC_PNW,WECC_PNW
Washington,Okanogan,53047,WECC_PNW,WECC_PNW
Washington,Skagit,53057,WECC_PNW,WECC_PNW
Washington,Pend Oreille,53051,WECC_PNW,WECC_PNW
Washington,San Juan,53055,WECC_PNW,WECC_PNW
Washington,Whatcom,53073,WECC_PNW,WECC_PNW
Utah,Kane,49025,WECC_UT,WECC_UT
Utah,Garfield,49017,WECC_UT,WECC_UT
Utah,Piute,49031,WECC_UT,WECC_UT
Utah,Wayne,49055,WECC_UT,WECC_UT
Utah,Sevier,49041,WECC_UT,WECC_UT
Utah,Emery,49015,WECC_UT,WECC_UT
Utah,Sanpete,49039,WECC_UT,WECC_UT
Utah,Carbon,49007,WECC_UT,WECC_UT
Utah,Utah,49049,WECC_UT,WECC_UT
Utah,Wasatch,49051,WECC_UT,WECC_UT
Utah,Duchesne,49013,WECC_UT,WECC_UT
Utah,Salt Lake,49035,WECC_UT,WECC_UT
Utah,Summit,49043,WECC_UT,WECC_UT
Utah,Davis,49011,WECC_UT,WECC_UT
Utah,Morgan,49029,WECC_UT,WECC_UT
Utah,Weber,49057,WECC_UT,WECC_UT
Wyoming,Uinta,56041,WECC_UT,WECC_UT
South Dakota,Custer,46033,WECC_WY,WECC_WY
Wyoming,Hot Springs,56017,WECC_WY,WECC_WY
Wyoming,Washakie,56043,WECC_WY,WECC_WY
Wyoming,Weston,56045,WECC_WY,WECC_WY
Wyoming,Johnson,56019,WECC_WY,WECC_WY
Wyoming,Carbon,56007,WECC_WY,WECC_WY
Wyoming,Platte,56031,WECC_WY,WECC_WY
Wyoming,Sublette,56035,WECC_WY,WECC_WY
Wyoming,Converse,56009,WECC_WY,WECC_WY
Wyoming,Natrona,56025,WECC_WY,WECC_WY
Wyoming,Fremont,56013,WECC_WY,WECC_WY
