region,Resource,cluster,R_ID,zone,voltage_level,CapRes,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,RPS,CES,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,regional_cost_multiplier,lcoe,ids,waccnomtech,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,Inv_cost_charge_per_MWyr,Fixed_OM_cost_charge_per_MWyr,resource_type
CA_S,solar_photovoltaic,1,24,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9520,520,7650.76,0,14.71,0,0,0,0,0,0,18760,0,0,0,0,0,0,0,0,9.13,0,0.016,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['10437_SUN2', '10438_SUN3', '56814_PV1', '56814_PV2', '56862_1', '56862_2', '56862_3', '56862_4', '56917_1', '56917_1A', '56917_1B', '56939_1', '56996_S1A', '56996_S1B', '57004_1', '57007_1', '57009_1', '57011_1', '57012_1', '57217_S003A', '57217_S003B', '57219_S005A', '57219_S005B', '57219_S005C', '57219_S005D', '57219_S005E', '57220_S006A', '57220_S006B', '57220_S006C', '57220_S006D', '57221_S007A', '57221_S007B', '57221_S007C', '57221_S007D', '57221_S007E', '57222_S008A', '57222_S008B', '57222_S008C', '57222_S008D', '57223_S009A', '57223_S009B', '57224_S010A', '57224_S010B', '57224_S010C', '57225_S011A', '57225_S011B', '57225_S011C', '57225_S011D', '57225_S011E', '57225_S011F', '57225_S011G', '57226_S012A', '57227_S013A', '57227_S013B', '57227_S013C', '57227_S013D', '57227_S013E', '57227_S013F', '57227_S013G', '57229_S015A', '57229_S015B', '57229_S015C', '57229_S015D', '57229_S015E', '57229_S015F', '57229_S015G', '57230_S016A', '57230_S016B', '57230_S016C', '57231_S017A', '57231_S017B', '57231_S017C', '57231_S017D', '57231_S017E', '57231_S017F', '57231_S017G', '57232_S018A', '57232_S018B', '57232_S018C', '57236_S023A', '57236_S023B', '57236_S023C', '57236_S023D', '57236_S023E', '57237_S022A', '57237_S022B', '57237_S022C', '57237_S022D', '57245_S026A', '57245_S026B', '57245_S026C', '57245_S026D', '57245_S026E', '57245_S026F', '57245_S026G', '57245_S026H', '57245_S026I', '57245_S026J', '57245_SO26K', '57245_SO26L', '57246_S027A', '57246_S027B', '57246_S027C', '57246_S027D', '57247_S028A', '57247_S028B', '57247_S028C', '57247_S028D', '57247_S028E', '57247_S028F', '57247_S028G', '57254_1PV', '57295_1', '57305_1', '57306_1', '57308_1', '57309_1', '57310_1', '57311_1', '57313_1', '57314_1', '57378_AVSR', '57441_S42A', '57441_S42B', '57441_S42C', '57441_S42D', '57441_S42E', '57441_S42F', '57441_S42G', '57441_S42H', '57441_S42I', '57441_S42J', '57455_SB1', '57490_56819', '57491_56819', '57534_S32A', '57534_S32B', '57534_S32C', '57535_S33A', '57535_S33B', '57650_FRV4', '57651_FRV3', '57656_1', '57683_1', '57708_INV', '57722_1', '57743_1', '57764_1', '57773_1', '57796_1', '57797_1', '57827_DSPV', '57831_1', '57836_TSM', '57840_1', '57841_1', '57860_1', '57870_SOLAR', '57871_1', '57900_S48A', '57900_S48B', '57900_S48C', '57900_S48D', '57900_S48E', '57900_S48F', '57900_S48G', '57900_S48H', '57900_S48I', '57900_S48J', '57904_CHNO', '57959_1', '57960_1', '57993_DSL1', '57993_DSL10', '57993_DSL11', '57993_DSL2', '57993_DSL3', '57993_DSL4', '57993_DSL5', '57993_DSL6', '57993_DSL7', '57993_DSL8', '57993_DSL9', '58002_SPS', '58003_SPS50', '58028_PV', '58034_1', '58062_0001', '58073_SEPV', '58074_SEPV', '58076_1', '58076_2', '58076_3', '58149_TAHD', '58169_CPAC', '58169_KHS', '58169_NPS', '58169_PS4', '58169_SCPS', '58170_GEN1', '58202_VPS1', '58226_1', '58227_SPV9', '58232_TAHQ', '58234_SPV8', '58244_WEST', '58248_GEN1', '58249_GEN1', '58253_GEN1', '58289_VNPV', '58290_VSPV', '58304_1', '58304_2', '58304_3', '58306_1', '58306_2', '58306_3', '58307_1', '58307_2', '58307_3', '58308_1', '58308_3', '58308_4', '58309_1', '58309_2', '58309_5', '58354_1', '58355_1', '58366_1', '58373_WRCA', '58388_AVS1', '58388_SS11', '58388_SS12', '58388_SS13', '58388_SS14', '58388_SS15', '58388_SS16', '58389_AVS2', '58389_SS21', '58389_SS22', '58389_SS23', '58389_SS24', '58389_SS25', '58398_1', '58417_CP1', '58418_1', '58419_1', '58430_CSE1', '58430_CSE2', '58430_CSE3', '58430_CSE4', '58430_CSE5', '58430_CSE6', '58445_1', '58445_2', '58446_1', '58447_1', '58447_2', '58447_3', '58448_1', '58449_1', '58449_2', '58449_3', '58450_1', '58451_1', '58452_1', '58454_1', '58454_2', '58462_1', '58462_BLK2', '58462_BLK3', '58462_BLK4', '58462_BLK5', '58462_BLK6', '58462_BLK7', '58462_BLK8', '58467_CVS1', '58498_RONE', '58499_RTWO', '58500_RIO', '58502_COL3', '58506_0937', '58513_0937', '58514_DHCA', '58527_1', '58528_WDT44', '58542_DSL12', '58542_DSL13', '58542_DSL14', '58542_DSL15', '58542_DSL16', '58542_DSL17', '58542_DSL18', '58542_DSL19', '58542_DSL20', '58545_1', '58581_1', '58582_1', '58590_1', '58592_ALHM', '58592_ARK', '58592_SONR', '58609_ISP1', '58610_NSP1', '58611_1', '58612_1', '58621_ECPV', '58626_WABSA', '58627_WADR', '58634_1', '58642_1', '58642_2', '58646_STL', '58646_STL2', '58646_STL3', '58646_STL4', '58646_STL5', '58646_STL6', '58646_STL7', '58711_BLKW', '58711_LTHL', '58718_PV1', '58721_ORION', '58750_LDFRB', '58751_RSC2', '58752_RSD2', '58753_SSA2', '58754_SSB2', '58755_SSC2', '58761_EXSA', '58762_EXSB', '58831_PV-1', '58906_VC1', '58907_VC2', '58909_RAM1', '58911_RAM2', '58912_1', '58913_1', '58963_PV', '58973_W2CA', '58983_1', '58986_1', '58990_1', '59008_PV1', '59009_PV1', '59086_GEN1', '59088_GEN 1', '59094_GEN 1', '59095_GEN 1', '59096_GEN1', '59098_PV1', '59099_PV1', '59132_57449', '59133_57449', '59138_57449', '59139_57449', '59167_LS1', '59169_LS2', '59182_10-94', '59203_PV1', '59203_PV2', '59203_PV3', '59219_PV1', '59219_PV2', '59237_CPII', '59249_PV1', '59250_PV1', '59253_PV1', '59262_LLRC', '59269_VMLB2', '59270_VMLC2', '59271_VMLD2', '59272_VMLE2', '59273_PALME', '59308_BEAC5', '59309_BEAC2', '59315_BEAC1', '59316_BEAC3', '59317_BEAC4', '59322_GEN1', '59334_INV-1', '59359_10400', '59360_11113', '59380_WLD1', '59405_PV11', '59408_1', '59409_SNL17', '59410_SNL19', '59411_SNL18', '59412_SKI20', '59414_AWCA', '59416_PV1', '59421_11111', '59422_10401', '59423_10402', '59431_SSG1', '59440_SAS', '59441_SAS', '59443_WAS1', '59469_ALAMO', '59528_OASIS', '59532_SB1', '59536_AWI', '59537_AW2', '59539_1', '59540_2', '59541_3', '59597_CS001', '59598_CS002', '59599_GEN1', '59600_GEN1', '59607_MWS', '59610_APNLI', '59638_CLH', '59651_W4161', '59652_W4162', '59657_IVSC2', '59722_SEV1', '59723_SEV2', '59730_SPV18', '59739_LWADB', '59740_SPVMW', '59798_W4172', '59840_SB2', '59868_GEN01', '59878_GEN01', '59916_12307', '59942_ML1', '59948_BF111', '59961_WABSB', '59962_NLR', '59963_CADRC', '59964_ELVSC', '59976_ASTR1', '59977_ASTR2', '60007_MORLS', '60026_PV1', '60032_RCHTR', '60035_RPU1', '60060_SDIA2', '60060_SDIAA', '60060_SDIAB', '60078_DU1CA', '60079_DU2CA', '60080_DU3CA', '60081_DU4CA', '60085_PV1', '60086_PV1', '60091_GEN01', '60092_BLCK4', '60092_BLCK5', '60092_BLCK6', '60092_BLCK7', '60093_BLCK1', '60093_BLCK2', '60093_BLCK3', '60094_BLCK1', '60094_BLCK2', '60094_BLCK3', '60094_BLCK4', '60095_BLCK1', '60095_BLCK2', '60095_BLCK3', '60095_BLCK4', '60151_BLDGF', '60153_BLDGG', '60154_BLDG1', '60182_DULLE', '60183_FSPRI', '60185_SOLV1', '60186_DSR1', '60187_DSR2', '60231_PV1', '60233_PV2', '60237_MSF2', '60242_SKI10', '60255_1', '60255_2', '60277_CASTR', '60279_ABSR', '60280_SUMSL', '60281_CADRB', '60310_GEN01', '60311_GEN01', '60336_MSF1', '60386_PV1', '60412_MUN', '60426_RCWD', '60446_PVEB', '60485_PV1', '60509_PV1', '60516_PV1', '60558_PV1', '60590_RS1', '60591_RS1', '60744_SESI2', '60745_SESI1', '60790_PV', '60791_ANZA1', '60824_PV1', '60869_PB1', '60914_W5328', '60947_Q644A', '60953_W5381', '60978_PV1', '60979_PV1', '60984_PV1', '60995_1', '61116_DELA1', '61117_BAKE1', '61118_BIND1', '61249_W5531', '61250_USPS1', '61265_ADSR3', '61353_IVS2', '62004_SPRWY', '62052_CIS1', '62177_DH001', '62178_MAV01', '62288_VAL01']",0,"[10437, 10438, 56814, 56814, 56862, 56862, 56862, 56862, 56917, 56917, 56917, 56939, 56996, 56996, 57004, 57007, 57009, 57011, 57012, 57217, 57217, 57219, 57219, 57219, 57219, 57219, 57220, 57220, 57220, 57220, 57221, 57221, 57221, 57221, 57221, 57222, 57222, 57222, 57222, 57223, 57223, 57224, 57224, 57224, 57225, 57225, 57225, 57225, 57225, 57225, 57225, 57226, 57227, 57227, 57227, 57227, 57227, 57227, 57227, 57229, 57229, 57229, 57229, 57229, 57229, 57229, 57230, 57230, 57230, 57231, 57231, 57231, 57231, 57231, 57231, 57231, 57232, 57232, 57232, 57236, 57236, 57236, 57236, 57236, 57237, 57237, 57237, 57237, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57245, 57246, 57246, 57246, 57246, 57247, 57247, 57247, 57247, 57247, 57247, 57247, 57254, 57295, 57305, 57306, 57308, 57309, 57310, 57311, 57313, 57314, 57378, 57441, 57441, 57441, 57441, 57441, 57441, 57441, 57441, 57441, 57441, 57455, 57490, 57491, 57534, 57534, 57534, 57535, 57535, 57650, 57651, 57656, 57683, 57708, 57722, 57743, 57764, 57773, 57796, 57797, 57827, 57831, 57836, 57840, 57841, 57860, 57870, 57871, 57900, 57900, 57900, 57900, 57900, 57900, 57900, 57900, 57900, 57900, 57904, 57959, 57960, 57993, 57993, 57993, 57993, 57993, 57993, 57993, 57993, 57993, 57993, 57993, 58002, 58003, 58028, 58034, 58062, 58073, 58074, 58076, 58076, 58076, 58149, 58169, 58169, 58169, 58169, 58169, 58170, 58202, 58226, 58227, 58232, 58234, 58244, 58248, 58249, 58253, 58289, 58290, 58304, 58304, 58304, 58306, 58306, 58306, 58307, 58307, 58307, 58308, 58308, 58308, 58309, 58309, 58309, 58354, 58355, 58366, 58373, 58388, 58388, 58388, 58388, 58388, 58388, 58388, 58389, 58389, 58389, 58389, 58389, 58389, 58398, 58417, 58418, 58419, 58430, 58430, 58430, 58430, 58430, 58430, 58445, 58445, 58446, 58447, 58447, 58447, 58448, 58449, 58449, 58449, 58450, 58451, 58452, 58454, 58454, 58462, 58462, 58462, 58462, 58462, 58462, 58462, 58462, 58467, 58498, 58499, 58500, 58502, 58506, 58513, 58514, 58527, 58528, 58542, 58542, 58542, 58542, 58542, 58542, 58542, 58542, 58542, 58545, 58581, 58582, 58590, 58592, 58592, 58592, 58609, 58610, 58611, 58612, 58621, 58626, 58627, 58634, 58642, 58642, 58646, 58646, 58646, 58646, 58646, 58646, 58646, 58711, 58711, 58718, 58721, 58750, 58751, 58752, 58753, 58754, 58755, 58761, 58762, 58831, 58906, 58907, 58909, 58911, 58912, 58913, 58963, 58973, 58983, 58986, 58990, 59008, 59009, 59086, 59088, 59094, 59095, 59096, 59098, 59099, 59132, 59133, 59138, 59139, 59167, 59169, 59182, 59203, 59203, 59203, 59219, 59219, 59237, 59249, 59250, 59253, 59262, 59269, 59270, 59271, 59272, 59273, 59308, 59309, 59315, 59316, 59317, 59322, 59334, 59359, 59360, 59380, 59405, 59408, 59409, 59410, 59411, 59412, 59414, 59416, 59421, 59422, 59423, 59431, 59440, 59441, 59443, 59469, 59528, 59532, 59536, 59537, 59539, 59540, 59541, 59597, 59598, 59599, 59600, 59607, 59610, 59638, 59651, 59652, 59657, 59722, 59723, 59730, 59739, 59740, 59798, 59840, 59868, 59878, 59916, 59942, 59948, 59961, 59962, 59963, 59964, 59976, 59977, 60007, 60026, 60032, 60035, 60060, 60060, 60060, 60078, 60079, 60080, 60081, 60085, 60086, 60091, 60092, 60092, 60092, 60092, 60093, 60093, 60093, 60094, 60094, 60094, 60094, 60095, 60095, 60095, 60095, 60151, 60153, 60154, 60182, 60183, 60185, 60186, 60187, 60231, 60233, 60237, 60242, 60255, 60255, 60277, 60279, 60280, 60281, 60310, 60311, 60336, 60386, 60412, 60426, 60446, 60485, 60509, 60516, 60558, 60590, 60591, 60744, 60745, 60790, 60791, 60824, 60869, 60914, 60947, 60953, 60978, 60979, 60984, 60995, 61116, 61117, 61118, 61249, 61250, 61265, 61353, 62004, 62052, 62177, 62178, 62288]",0,0,0,solar
WECC_N,biomass,1,25,3,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.536,9,7.803,-1,0.5,0,0,0,0,0,0,122976,0,0,0,2.32,0,0,0,0,6.64,0.489,0.419,None,0.308,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['57343_1', '57343_2', '57344_GS1', '57344_GS2', '57344_GS3', '57345_1', '57345_2', '57393_GEN1', '57393_GEN2']",0,"[57343, 57343, 57344, 57344, 57344, 57345, 57345, 57393, 57393]",0,0,0,other_renewables
WECC_N,biomass,2,26,3,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.523,19,26.695,-1,0.82,0,0,0,0,0,0,122976,0,0,0,4.24,0,0,0,0,12.12,1.412,1.905,None,0.539,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['56554_Unit1', '56554_Unit2', '56554_Unit3', '56853_1', '56853_2', '56853_3', '57166_GEN1', '57166_GEN2', '57861_UNT1', '57861_UNT2', '58130_BMB N', '58130_BMB S', '58142_CHP1', '58142_CHP2', '58523_STL2', '59529_GEN1', '60349_LFGG1', '60349_LFGG2', '60349_LFGG3']",0,"[56554, 56554, 56554, 56853, 56853, 56853, 57166, 57166, 57861, 57861, 58130, 58130, 58142, 58142, 58523, 59529, 60349, 60349, 60349]",0,0,0,other_renewables
WECC_N,conventional_hydroelectric,1,27,3,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4647.835,265,4647.835,-1,17.54,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0.01,None,0.179,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,"['159_1', '790_1', '809_1', '809_2', '809_3', '810_1', '810_2', '810_3', '811_1', '811_2', '811_3', '811_4', '811_5', '812_1', '812_2', '812_3', '813_1', '813_2', '814_1', '815_1', '816_1', '816_2', '816_3', '816_4', '818_3', '818_4', '819_1', '819_2', '820_3', '821_1', '821_2', '822_1', '822_2', '823_1', '825_1', '825_2', '825_3', '827_3', '827_4', '827_5', '829_1', '829_2', '829_3', '831_1', '831_2', '841_3', '843_1', '844_4', '850_1', '850_2', '850_3', '850_4', '925_2', '925_3', '987_1', '987_2', '987_3', '1020_2', '1020_HC1', '2181_BLA1', '2181_BLA2', '2181_BLA3', '2182_COC1', '2182_COC2', '2185_HAU1', '2185_HAU2', '2185_HAU3', '2185_HAU5', '2185_HAU6', '2186_HOL1', '2186_HOL2', '2186_HOL3', '2186_HOL4', '2188_KER1', '2188_KER2', '2188_KER3', '2191_MOR1', '2191_MOR2', '2192_MYS1', '2192_MYS2', '2193_RAI9', '2194_RYA1', '2194_RYA2', '2194_RYA3', '2194_RYA4', '2194_RYA5', '2194_RYA6', '2195_TF1', '2195_TF2', '2195_TF3', '2195_TF4', '2195_TF5', '2195_TF6', '2195_TF7', '2199_1', '2199_2', '2199_3', '2199_4', '2199_5', '2203_1', '2203_2', '2203_3', '2203_4', '2204_1', '2204_2', '2204_3', '2204_4', '3643_1', '3643_2', '3646_1', '3646_2', '3651_1', '3656_1', '3656_2', '3658_1', '3658_2', '3659_3', '3661_1', '3666_1', '3666_2', '3666_8182', '3676_1', '3676_HC2', '3688_2', '3691_1', '3691_2', '3691_3', '3697_1', '3697_2', '3698_1', '3699_1', '3699_2', '3699_3', '3704_1', '3704_2', '4204_HY1', '4204_HY2', '4263_3', '4263_NA1', '4263_NA2', '6172_1', '6172_2', '6172_3', '6172_4', '6172_5', '6359_1', '6359_2', '6359_4', '6359_5', '6395_1', '6395_2', '6396_1', '6396_2', '6397_1A', '6397_2A', '6397_3A', '6398_6', '6398_7', '6398_8', '6398_9', '6400_1', '6400_2', '6400_3', '6404_1', '6404_2', '6405_1', '6405_2', '6405_3', '6422_MAD1', '6422_MAD2', '6422_MAD3', '6422_MAD4', '6459_1', '6459_2', '6459_3', '6513_1', '6521_1', '6521_2', '6521_3', '6531_1', '6532_1', '6532_2', '6537_1', '6537_2', '7012_2', '7015_1', '7034_1', '7034_2', '7079_1', '7079_2', '7132_NA1', '7190_1', '7190_2', '7190_3', '7548_1', '7548_2', '10014_U131', '10014_U132', '10014_U133', '10049_1', '10049_2', '10049_3', '10049_4', '10138_1', '10140_GEN1', '10296_GEN1', '10296_GEN2', '10325_GEN1', '10735_GEN1', '10740_GEN1', '10740_GEN2', '10740_GEN3', '10781_GEN1', '10781_GEN2', '10781_GEN3', '10806_GEN1', '10807_GEN1', '10808_GEN1', '10809_GEN1', '50261_GEN1', '50323_1', '50323_2', '50323_3', '50323_4', '50718_HYD1', '50891_GEN1', '50895_GEN1', '50895_GEN2', '50895_GEN3', '50896_GEN1', '50896_GEN2', '50896_GEN3', '50972_1', '50987_GEN1', '52039_1', '54006_GEN1', '54306_1', '54306_2', '54386_GEN1', '54394_GEN1', '54514_1', '54524_GEN1', '54524_GEN2', '54558_U1', '54558_U2', '54668_1', '54668_2', '54753_GEN1', '54812_1', '54812_2', '56498_1', '56499_HY1', '56893_1', '56893_2', '56893_3', '56997_1', '56997_2', '57690_1', '57690_2', '58384_GEN1', '58392_GEN1', '61217_HY1', '61688_NGM1', '61853_GEN 1', '61853_GEN 2']",0,"[159, 790, 809, 809, 809, 810, 810, 810, 811, 811, 811, 811, 811, 812, 812, 812, 813, 813, 814, 815, 816, 816, 816, 816, 818, 818, 819, 819, 820, 821, 821, 822, 822, 823, 825, 825, 825, 827, 827, 827, 829, 829, 829, 831, 831, 841, 843, 844, 850, 850, 850, 850, 925, 925, 987, 987, 987, 1020, 1020, 2181, 2181, 2181, 2182, 2182, 2185, 2185, 2185, 2185, 2185, 2186, 2186, 2186, 2186, 2188, 2188, 2188, 2191, 2191, 2192, 2192, 2193, 2194, 2194, 2194, 2194, 2194, 2194, 2195, 2195, 2195, 2195, 2195, 2195, 2195, 2199, 2199, 2199, 2199, 2199, 2203, 2203, 2203, 2203, 2204, 2204, 2204, 2204, 3643, 3643, 3646, 3646, 3651, 3656, 3656, 3658, 3658, 3659, 3661, 3666, 3666, 3666, 3676, 3676, 3688, 3691, 3691, 3691, 3697, 3697, 3698, 3699, 3699, 3699, 3704, 3704, 4204, 4204, 4263, 4263, 4263, 6172, 6172, 6172, 6172, 6172, 6359, 6359, 6359, 6359, 6395, 6395, 6396, 6396, 6397, 6397, 6397, 6398, 6398, 6398, 6398, 6400, 6400, 6400, 6404, 6404, 6405, 6405, 6405, 6422, 6422, 6422, 6422, 6459, 6459, 6459, 6513, 6521, 6521, 6521, 6531, 6532, 6532, 6537, 6537, 7012, 7015, 7034, 7034, 7079, 7079, 7132, 7190, 7190, 7190, 7548, 7548, 10014, 10014, 10014, 10049, 10049, 10049, 10049, 10138, 10140, 10296, 10296, 10325, 10735, 10740, 10740, 10740, 10781, 10781, 10781, 10806, 10807, 10808, 10809, 50261, 50323, 50323, 50323, 50323, 50718, 50891, 50895, 50895, 50895, 50896, 50896, 50896, 50972, 50987, 52039, 54006, 54306, 54306, 54386, 54394, 54514, 54524, 54524, 54558, 54558, 54668, 54668, 54753, 54812, 54812, 56498, 56499, 56893, 56893, 56893, 56997, 56997, 57690, 57690, 58384, 58392, 61217, 61688, 61853, 61853]",0,0,0,hydro
WECC_N,geothermal,1,28,3,trans,0.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,379.17,55,711.975,-1,6.89,0,0,0,0,0,0,198040,0,0,0,0,0,0,0,0,9.12,0,0,None,0.353,0,1,1,1.58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['299_1', '299_2', '10018_GEN2', '10018_OEC2', '10287_GEN1', '50654_GEN1', '50654_OEC41', '50765_1-1', '50765_1-2', '50765_2-1', '50765_2-2', '52015_GEN1', '52015_GEN2', '52174_OEC1', '52174_OEC2', '52174_OEC3', '52174_OEC4', '52174_OEC5', '52174_OEC6', '54665_T201', '54665_T202', '54666_T301', '54666_T302', '55991_OEC', '55991_OEC1', '56317_1', '56321_1', '56321_OEC2', '56540_GEN1', '56541_GEN1', '56541_GEN2', '56982_BM1', '56982_BM2', '56982_BM3', '57213_101', '57213_201', '57353_2', '57376_OEC 1', '57376_OEC 2', '57446_1', '57446_2', '57446_3', '57446_OEC21', '57446_OEC22', '57446_OEC23', '57451_G9200', '57451_G9250', '57456_SE-U1', '58319_1', '58319_3', '58319_5', '58533_1', '58570_1-G1A', '58570_2-GIA', '60419_DAC2G']",0,"[299, 299, 10018, 10018, 10287, 50654, 50654, 50765, 50765, 50765, 50765, 52015, 52015, 52174, 52174, 52174, 52174, 52174, 52174, 54665, 54665, 54666, 54666, 55991, 55991, 56317, 56321, 56321, 56540, 56541, 56541, 56982, 56982, 56982, 57213, 57213, 57353, 57376, 57376, 57446, 57446, 57446, 57446, 57446, 57446, 57451, 57451, 57456, 58319, 58319, 58319, 58533, 58570, 58570, 60419]",0,0,0,other_renewables
WECC_N,geothermal,2,29,3,trans,0.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.065,1,2,-1,1.06,0,0,0,0,0,0,198040,0,0,0,0,0,0,0,0,9.12,0,0,None,0.5,0,1,1,1.58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['10287_GEN2'],0,[10287],0,0,0,other_renewables
WECC_N,natural_gas_fired_combined_cycle,1,30,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2663.3,5,2663.3,0,532.66,0,0,0,0,0,0,11128,0,0,0,3.5,0,0,87,2,7.4,0.223,0.248,ZCF,0.396,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1.0, 1.0, 1.0, 2.0, 1.0]",0,"[2336, 56102, 56237, 56237, 57028]",2597.351,0,0,naturalgas_cc
WECC_N,natural_gas_fired_combustion_turbine,1,31,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,662.805,11,662.805,0,60.26,0,0,0,0,0,0,11478,0,0,0,4.41,0,0,113,3.5,10.73,3.677,3.047,ZCF,0.513,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['3665_2A', '3665_3A', '7953_1', '55733_1', '56163_RCHP', '56253_MC1', '56253_MC2', '56908_1', '56908_2', '56908_3', '59496_ST601']",0,"[3665, 3665, 7953, 55733, 56163, 56253, 56253, 56908, 56908, 56908, 59496]",1227.247,0,0,naturalgas_ct
WECC_N,onshore_wind_turbine,1,32,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3893.9,6,273.798,0,45.63,0,0,0,0,0,0,43205,0,0,0,0,0,0,0,0,9.17,0.069,0.048,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['58175_JWPI', '59817_GEN03', '59965_LTIGO', '60486_1', '61155_BT-MT', '62939_41001']",0,"[58175, 59817, 59965, 60486, 61155, 62939]",0,0,0,onshore_wind
WECC_N,solar_photovoltaic,1,33,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1185.7,51,1805.4,0,35.4,0,0,0,0,0,0,18760,0,0,0,0,0,0,0,0,9.15,0,0.032,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['50765_1', '56500_PV1', '58006_1', '58006_2', '58319_PV-01', '58598_BSP1', '58599_CVSP1', '58600_BSP1', '58601_MFSP1', '58602_LSP1', '58603_GVSP1', '58604_GPSP1', '58660_1', '59386_ENTS1', '59387_ESCS1', '59388_ESCS2', '59389_ESCS3', '59472_NVC7', '59620_SMS1', '59695_MHPV1', '59702_1', '59786_FID2', '59787_FID1', '59817_PV1', '59826_GEN01', '59932_FID3', '59941_ISS', '59945_GMSW', '59946_GMSE', '59958_MIL2', '60009_IPMF', '60010_IPOR', '60011_IPAF', '60012_IPAF2', '60068_GVS2', '60068_GVS5', '60432_TPP', '60445_INV1', '60449_PSII', '60748_IDSS', '60821_PV1', '60886_PSIII', '61084_LNING', '61119_W5519', '61120_W5520', '61121_W5521', '62399_77778', '62656_HUSOL', '62666_SGSOL', '62812_MS1', '62934_GEN1']",0,"[50765, 56500, 58006, 58006, 58319, 58598, 58599, 58600, 58601, 58602, 58603, 58604, 58660, 59386, 59387, 59388, 59389, 59472, 59620, 59695, 59702, 59786, 59787, 59817, 59826, 59932, 59941, 59945, 59946, 59958, 60009, 60010, 60011, 60012, 60068, 60068, 60432, 60445, 60449, 60748, 60821, 60886, 61084, 61119, 61120, 61121, 62399, 62656, 62666, 62812, 62934]",0,0,0,solar
WECC_NMAZ,biomass,1,34,4,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.564,6,9.198,-1,0.59,0,0,0,0,0,0,122976,0,0,0,4.42,0,0,0,0,12.62,1.184,0.724,None,0.652,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['57403_GEN1', '57403_GEN2', '57829_GLEN1', '57829_GLEN2', '60696_1', '60696_2']",0,"[57403, 57403, 57829, 57829, 60696, 60696]",0,0,0,other_renewables
