iter,Region,Resource Name,EndCap,NewCap,Policy,folder,case,weeks,C
43,CA_S,battery,22891.052000000003,22891.052000000003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,CA_S,NGCCS,13469.421,13469.421,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,CA_S,onshore_wind,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,CA_S,onshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,9
43,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,10
43,CA_S,solar,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,CA_S,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,CA_S,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,CA_S,solar,48332.25,48332.25,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_N,battery,0.19,0.19,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_N,nuclear,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_N,onshore_wind,1773.225,1773.225,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_N,onshore_wind,0.02,0.02,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_N,onshore_wind,0.11599999999999999,0.11599999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_N,onshore_wind,0.011000000000000001,0.011000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_N,onshore_wind,23022.502999999997,23022.502999999997,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,WECC_N,onshore_wind,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,WECC_N,onshore_wind,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,WECC_N,onshore_wind,13499.659,13499.659,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,WECC_N,onshore_wind,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,9
43,WECC_N,solar,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_N,solar,0.006999999999999999,0.006999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_N,solar,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_N,solar,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_N,solar,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,WECC_N,solar,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,WECC_N,solar,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,WECC_N,solar,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,WECC_NMAZ,ZCF,0.013000000000000001,0.013000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_NMAZ,ZCF,0.013999999999999999,0.013999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_NMAZ,battery,28081.195,28081.195,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_NMAZ,nuclear,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_NMAZ,NGCCS,0.040999999999999995,0.040999999999999995,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_NMAZ,onshore_wind,3074.515,3074.515,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_NMAZ,onshore_wind,12595.03,12595.03,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_NMAZ,onshore_wind,0.09699999999999999,0.09699999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_NMAZ,onshore_wind,0.013999999999999999,0.013999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_NMAZ,onshore_wind,0.081,0.081,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,WECC_NMAZ,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,WECC_NMAZ,onshore_wind,385.631,385.631,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,WECC_NMAZ,onshore_wind,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,WECC_NMAZ,onshore_wind,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,9
43,WECC_NMAZ,onshore_wind,0.013000000000000001,0.013000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,10
43,WECC_NMAZ,solar,9164.975,9164.975,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_NMAZ,solar,5535.029,5535.029,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_NMAZ,solar,4671.887,4671.887,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_NMAZ,solar,4898.25,4898.25,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_NMAZ,solar,5179.168,5179.168,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,WECC_NMAZ,solar,15323.71,15323.71,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,WECC_NMAZ,solar,4481.903,4481.903,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,WECC_NMAZ,solar,2819.25,2819.25,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,WECC_NMAZ,solar,3593.5570000000002,3593.5570000000002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,9
43,WECC_NMAZ,solar,0.07,0.07,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,10
43,WECC_NMAZ,solar,0.036000000000000004,0.036000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,11
43,WECC_NMAZ,solar,0.078,0.078,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,12
43,WECC_NMAZ,solar,0.02,0.02,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,13
43,WECC_NMAZ,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,14
43,WECC_NMAZ,solar,0.03,0.03,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,15
43,WECC_NMAZ,solar,0.021,0.021,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,16
43,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_PNW,battery,16240.427,16240.427,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_PNW,nuclear,0.006999999999999999,0.006999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_PNW,onshore_wind,0.027999999999999997,0.027999999999999997,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_PNW,onshore_wind,0.006999999999999999,0.006999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_PNW,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_PNW,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_PNW,solar,12015.0,12015.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_PNW,solar,30890.25,30890.25,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_PNW,solar,0.035,0.035,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_PNW,solar,11935.469,11935.469,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_WYCO,ZCF,0.086,0.086,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_WYCO,ZCF,0.027000000000000003,0.027000000000000003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_WYCO,battery,1590.98,1590.98,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_WYCO,nuclear,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_WYCO,NGCCS,7314.066,7314.066,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,0
43,WECC_WYCO,onshore_wind,5196.933,5196.933,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_WYCO,onshore_wind,0.015,0.015,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_WYCO,onshore_wind,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_WYCO,onshore_wind,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_WYCO,onshore_wind,15652.493999999999,15652.493999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,WECC_WYCO,onshore_wind,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,6
43,WECC_WYCO,onshore_wind,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,7
43,WECC_WYCO,onshore_wind,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,8
43,WECC_WYCO,solar,5166.494000000001,5166.494000000001,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_WYCO,solar,4025.35,4025.35,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,2
43,WECC_WYCO,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,3
43,WECC_WYCO,solar,0.024,0.024,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,4
43,WECC_WYCO,solar,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,5
43,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,CA_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,CA_S,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_NMAZ,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_PNW,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
43,WECC_WYCO,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_8,min,january_test,1
44,CA_N,other_renewables,33.644,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,other_renewables,25.244,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,other_renewables,499.001,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,other_renewables,143.844,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,ZCF,4312.995,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,ZCF,0.695,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,other_renewables,238.65599999999998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,other_renewables,1.913,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,solar,2787.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,61.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,1.0859999999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,562.184,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,46.125,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,ZCF,6201.008000000001,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,ZCF,2367.799,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,onshore_wind,4735.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,126.67200000000001,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,other_renewables,7.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_S,solar,9520.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,other_renewables,4.5360000000000005,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,other_renewables,15.523,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,other_renewables,379.17,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,other_renewables,1.065,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_N,ZCF,2663.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,ZCF,662.805,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,onshore_wind,3893.9,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,solar,1185.7,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,other_renewables,3.5639999999999996,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,other_renewables,11.4,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,other_renewables,3.33,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,ZCF,3716.397,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,ZCF,2198.781,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,nuclear,4002.9990000000003,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,onshore_wind,1235.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_NMAZ,solar,6266.4,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,other_renewables,41.785,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,other_renewables,34.416,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,other_renewables,14.487,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,other_renewables,1.169,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,ZCF,1918.398,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,ZCF,407.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,onshore_wind,5254.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_PNW,solar,209.9,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,other_renewables,3.225,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,other_renewables,6.4510000000000005,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,ZCF,882.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,ZCF,1013.0039999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,onshore_wind,5751.7,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_WYCO,solar,593.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,ZCF,0.026000000000000002,0.026000000000000002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_N,ZCF,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_N,battery,16398.583,16398.583,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_N,NGCCS,4673.526,4673.526,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_N,onshore_wind,0.011000000000000001,0.011000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,CA_N,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,CA_N,solar,10822.478000000001,10822.478000000001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,solar,0.019,0.019,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,solar,12811.961000000001,12811.961000000001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,CA_N,solar,14571.195,14571.195,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,5
44,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,6
44,CA_S,ZCF,6135.3330000000005,6135.3330000000005,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_S,ZCF,0.017,0.017,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_S,battery,10751.556999999999,10751.556999999999,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_S,NGCCS,10611.696000000002,10611.696000000002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,onshore_wind,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,5
44,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,6
44,CA_S,onshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,7
44,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,8
44,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,9
44,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,10
44,CA_S,solar,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,CA_S,solar,0.019,0.019,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,CA_S,solar,0.018000000000000002,0.018000000000000002,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,CA_S,solar,25088.19,25088.19,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_N,battery,2698.853,2698.853,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_N,nuclear,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_N,onshore_wind,1773.225,1773.225,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,onshore_wind,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_N,onshore_wind,0.073,0.073,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,WECC_N,onshore_wind,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,WECC_N,onshore_wind,23022.502999999997,23022.502999999997,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,5
44,WECC_N,onshore_wind,0.05,0.05,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,6
44,WECC_N,onshore_wind,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,7
44,WECC_N,onshore_wind,5996.885,5996.885,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,8
44,WECC_N,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,9
44,WECC_N,solar,1005.75,1005.75,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,1
44,WECC_N,solar,5733.925,5733.925,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,2
44,WECC_N,solar,0.013999999999999999,0.013999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,3
44,WECC_N,solar,13687.28,13687.28,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,4
44,WECC_N,solar,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,5
44,WECC_N,solar,0.037000000000000005,0.037000000000000005,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,6
44,WECC_N,solar,0.025,0.025,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,7
44,WECC_N,solar,0.02,0.02,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,8
44,WECC_NMAZ,ZCF,0.059000000000000004,0.059000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_NMAZ,ZCF,0.024,0.024,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_NMAZ,battery,3392.313,3392.313,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_NMAZ,nuclear,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
44,WECC_NMAZ,NGCCS,0.025,0.025,p2_2045_high_mid_REF_high,MGA_0.05_2,min,january_test,0
