iter,Region,Resource Name,EndCap,NewCap,Policy,folder,case,weeks
45,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_NMAZ,solar,17922.299000000003,11655.899000000001,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,battery,5882.922,5882.922,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,hydrogen_storage,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,nuclear,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,onshore_wind,14963.497000000001,9709.497000000001,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_PNW,solar,29077.351,28867.451,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,NGCCS,0.015,0.015,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,ZCF,8130.661,6235.657,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,battery,11788.487,11788.487,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,nuclear,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,onshore_wind,18230.751000000004,12479.051000000003,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
45,WECC_WYCO,solar,33826.96099999999,33233.86099999999,p2_2045_high_mid_REF_high,MGA_0.05_12,min,january_test
46,CA_N,NGCCS,8083.948,8083.948,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,ZCF,6030.17,0.08,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,battery,8419.474,8419.474,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,onshore_wind,2807.909,1480.309,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_N,solar,24466.743000000002,21679.643000000004,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,NGCCS,13989.181999999999,13989.181999999999,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,ZCF,9643.242,0.059000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,battery,5991.231,5991.231,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,onshore_wind,4735.6410000000005,0.04100000000000001,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,CA_S,solar,10648.367,1128.367,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,battery,1618.141,1618.141,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,hydrogen_storage,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,nuclear,0.019,0.019,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,onshore_wind,20699.954999999998,16806.055,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_N,solar,10047.761000000002,8862.061000000002,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,NGCCS,0.096,0.096,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,ZCF,3718.2879999999996,0.08499999999999999,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,battery,12823.091999999999,12823.091999999999,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,hydrogen_storage,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,nuclear,4003.014,0.015,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,onshore_wind,69034.678,67799.578,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_NMAZ,solar,35149.547,28883.147,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,battery,8026.283,8026.283,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,hydrogen_storage,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,nuclear,0.08199999999999999,0.08199999999999999,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,offshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,onshore_wind,16932.766,11678.765999999998,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_PNW,solar,29908.409000000003,29698.509000000002,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,NGCCS,8186.251,8186.251,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,ZCF,3298.7560000000003,1403.7520000000002,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,battery,7347.616,7347.616,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,hydrogen_storage,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,nuclear,0.011000000000000001,0.011000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,onshore_wind,34008.34,28256.64,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
46,WECC_WYCO,solar,21784.673,21191.573,p2_2045_high_mid_REF_high,MGA_0.05_4,min,january_test
47,CA_N,NGCCS,0.015,0.015,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,ZCF,4423.949,0.039,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,battery,30375.617000000002,30375.617000000002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,hydrogen_storage,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_N,solar,64848.824,62061.724,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,NGCCS,27987.467999999997,27987.467999999997,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,ZCF,2477.1089999999995,0.016,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,battery,5445.75,5445.75,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,hydrogen_storage,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,onshore_wind,4735.606000000002,0.006,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,CA_S,solar,22133.608,12613.608,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,battery,14773.033000000001,14773.033000000001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,nuclear,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,onshore_wind,19495.327,15601.427000000003,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_N,solar,46830.564,45644.864,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,NGCCS,384.996,384.996,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,ZCF,3716.62,0.038000000000000006,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,battery,1933.535,1933.535,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,nuclear,4003.003,0.004,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,onshore_wind,39679.15800000001,38444.05800000001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_NMAZ,solar,6266.433000000005,0.033000000000000015,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,battery,1233.989,1233.989,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,nuclear,0.16399999999999998,0.16399999999999998,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,onshore_wind,5254.009000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_PNW,solar,14154.901,13945.001,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,NGCCS,1914.59,1914.59,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,ZCF,6709.483,4814.479,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,battery,1378.165,1378.165,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,nuclear,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,onshore_wind,43182.039000000004,37430.339,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
47,WECC_WYCO,solar,593.1270000000001,0.027000000000000003,p2_2045_high_mid_REF_high,MGA_0.05_7,min,january_test
48,CA_N,NGCCS,24223.33,24223.33,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,ZCF,483.779,0.018000000000000002,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,battery,5665.564,5665.564,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,hydrogen_storage,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,onshore_wind,1327.6039999999998,0.004,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_N,solar,25304.595,22517.495000000003,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,NGCCS,0.077,0.077,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,ZCF,6410.858000000001,0.061,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,battery,15808.428999999998,15808.428999999998,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,hydrogen_storage,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,onshore_wind,7822.975,3087.375000000001,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,CA_S,solar,30405.519999999997,20885.52,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,battery,12047.912,12047.912,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,nuclear,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,onshore_wind,24335.182,20441.282,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_N,solar,36929.831,35744.131,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,NGCCS,10178.947,10178.947,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,ZCF,3716.565,0.027000000000000003,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,battery,5150.88,5150.88,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,nuclear,4003.003,0.004,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,onshore_wind,28112.462,26877.362,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_NMAZ,solar,21885.069999999992,15618.67,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,battery,7401.932,7401.932,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,nuclear,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,onshore_wind,5254.030999999999,0.031,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_PNW,solar,30666.529,30456.629,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,NGCCS,4429.039000000001,4429.039000000001,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,ZCF,1895.0609999999997,0.056999999999999995,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,battery,11410.907,11410.907,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,nuclear,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,onshore_wind,21784.463000000003,16032.762999999997,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
48,WECC_WYCO,solar,32049.993000000002,31456.893000000004,p2_2045_high_mid_REF_high,MGA_0.05_13,min,january_test
1,CA_N,NGCCS,12618.652,12618.652,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,ZCF,3465.1839999999997,0.045,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,battery,12101.643999999998,12101.643999999998,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,flexible_load,7498.595,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,hydro,7274.007,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,hydrogen_storage,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,onshore_wind,1327.6109999999996,0.011000000000000001,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,other_renewables,942.3019999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,pumped_hydro,1791.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_N,solar,24581.437999999995,21794.337999999996,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,NGCCS,1448.661,1448.661,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,ZCF,6201.265000000001,0.091,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,battery,10117.72,10117.72,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,flexible_load,10523.132,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,hydro,1396.2,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,hydrogen_storage,0.005,0.005,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,onshore_wind,13451.139,8715.538999999997,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,other_renewables,804.667,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,pumped_hydro,1665.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,CA_S,solar,18671.833,9151.833,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,WECC_N,ZCF,3326.105,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,WECC_N,battery,21160.664,21160.664,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
1,WECC_N,flexible_load,3946.495,0.0,p7_2045_high_low_REF_high,MGA_0.05_16,max,january_test
